url,titre,description,prix_numeric,couleurs,matières,type,image,dominant_colors_array,color_names,dominant_colors,flattened_colors
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB117_2CRW_F0244_V_MON,Sac Beau En Cuir Toundra | Miu Miu,"Le cuir doux et lisse met en valeur les nuances et les détails du sac Beau, tels que les ornements métalliques dorés, tandis que le logo lettres estampé signe le design de sa note iconique.",2950.0,"['doré', 'dorés', 'toundra']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB117/2CRWF0244/5BB117_2CRW_F0244_V_MON_SLF.jpg,,"['doré', 'dorés', 'toundra', 'darkolivegreen', 'dimgray', 'gray']","[[ 92  69  40]
 [129 108  84]
 [158 142 123]]","[92, 69, 40, 129, 108, 84, 158, 142, 123, 0, 0, 0, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/pull-a-col-polo-en-cachemire-et-laine/MMLA61_16ON_F0JQG_S_OOO,Pull À Col Polo En Cachemire Et Laine Gris Ardoise/bleu Aviateur | Miu Miu,"Ce pull en cachemire et laine est doté d’un col polo et d’un logo brodé. Il a été confectionné selon des techniques intarsia spéciales et affiche des contrastes de couleur marqués, évoquant les effets de superposition emblématiques de la garde-robe Miu Miu. ",2000.0,"['bleu', 'gris', 'blé']","['laine', 'cachemire']",Pull,https://www.miumiu.com/content/dam/miumiubkg_products/M/MML/MMLA61/16ONF0JQG/MMLA61_16ON_F0JQG_S_OOO_SLF.jpg,,"['bleu', 'gris', 'blé', 'gainsboro', 'black', 'lightslategray', 'gray', 'dimgray']","[[231 227 218]
 [ 12  12  12]
 [126 140 156]
 [139 128 115]
 [102 102 103]]","[231, 227, 218, 12, 12, 12, 126, 140, 156, 139, 128, 115, 102, 102, 103]"
https://www.miumiu.com/fr/fr/p/boxer-en-popeline-a-carreaux/SP9460_16MK_F0QY6_S_OOO,Boxer En Popeline À Carreaux Céleste+bleu | Miu Miu,"Élément iconique de la garde-robe Miu Miu revisité avec un motif à carreaux, ce boxer en popeline se prête à la superposition et aux contrastes de styles. ",770.0,"['bleu', 'lin']",['lin'],Boxer,https://www.miumiu.com/content/dam/miumiubkg_products/S/SP9/SP9460/16MKF0QY6/SP9460_16MK_F0QY6_S_OOO_SLF.jpg,,"['bleu', 'lin', 'gray', 'darkgray', 'slategray', 'darkslategray']","[[145 140 131]
 [145 168 195]
 [107 126 150]
 [ 62  77  98]]","[145, 140, 131, 145, 168, 195, 107, 126, 150, 62, 77, 98, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/baskets-en-cuir-nappa-plume/5E114E_038_F0304_F_005,Baskets En Cuir Nappa Plume Ivoire | Miu Miu,"Ces baskets en cuir nappa élégantes, ultra légères et polyvalentes sont signées du logo sur la languette et le talon, ajoutant une touche iconique.",710.0,['ivoire'],['cuir'],Baskets,https://www.miumiu.com/content/dam/miumiubkg_products/5/5E1/5E114E/038F0304/5E114E_038_F0304_F_005_SLR.jpg,,"['ivoire', 'darkslategray', 'peru', 'dimgray', 'rosybrown']","[[ 56  50  40]
 [177 126  78]
 [123 109  92]
 [160 144 123]]","[56, 50, 40, 177, 126, 78, 123, 109, 92, 160, 144, 123, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/sac-a-main-beau-en-cuir/5BB172_2CRW_F0NBL_V_OOO,Sac À Main Beau En Cuir Bruyère | Miu Miu,"Le cuir doux et lisse met en valeur la nuance et les détails du sac Beau, tels que les ornements métalliques dorés, tandis que le logo lettres estampé apporte une touche de finition iconique.",2750.0,"['doré', 'dorés', 'bruyère']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiu_products/5/5BB/5BB172/2CRWF0NBL/5BB172_2CRW_F0NBL_V_OOO_SLF.png,,"['doré', 'dorés', 'bruyère', 'white', 'darkslategray', 'black', 'dimgray', 'darkolivegreen']","[[254 254 254]
 [ 70  47  44]
 [  0   0   0]
 [120 104  98]
 [ 98  77  69]]","[254, 254, 254, 70, 47, 44, 0, 0, 0, 120, 104, 98, 98, 77, 69]"
https://www.miumiu.com/fr/fr/p/blouson-en-tissu-technique-a-carreaux-vichy/ML1190_16QY_F0WZU_S_OOO,Blouson En Tissu Technique À Carreaux Vichy Craie/orange | Miu Miu,"Ce blouson en tissu technique présente un motif vichy de style contemporain. La palette de couleurs et les détails, qui rappellent l’univers des scouts, le rendent parfait pour créer un look superposé ou unique. ",2400.0,['orange'],['coton'],Blouson,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1190/16QYF0WZU/ML1190_16QY_F0WZU_S_OOO_SLF.jpg,,"['orange', 'gainsboro', 'dimgray', 'darkolivegreen']","[[232 228 219]
 [119 100  88]
 [ 86  64  49]]","[232, 228, 219, 119, 100, 88, 86, 64, 49, 0, 0, 0, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/escarpins-en-cuir-nappa/5I374E_EFX_F0002_F_055,Escarpins En Cuir Nappa Noir | Miu Miu,L’escarpin classique est revisité dans une version en cuir nappa souple et léger. L’élastique et le logo estampé discret ajoutent une touche de style et de caractère.,920.0,['noir'],['cuir'],Escarpins,https://www.miumiu.com/content/dam/miumiubkg_products/5/5I3/5I374E/EFXF0002/5I374E_EFX_F0002_F_055_SLR.jpg,,"['noir', 'black', 'darkslategray', 'gray']","[[ 23  22  24]
 [ 72  70  71]
 [125 119 113]]","[23, 22, 24, 72, 70, 71, 125, 119, 113, 0, 0, 0, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/chemise-en-popeline-avec-foulard/MK1917_10RG_F0241_S_OOO,Chemise En Popeline Avec Foulard Kaki | Miu Miu,"Revisitant un essentiel de la garde-robe dans le plus pur style Miu Miu, cette chemise classique en popeline pour homme est ornée de détails uniques tels que les poches avant et le foulard amovible. ",1100.0,"['kaki', 'lin']",['lin'],Chemise,https://www.miumiu.com/content/dam/miumiubkg_products/M/MK1/MK1917/10RGF0241/MK1917_10RG_F0241_S_OOO_SLF.jpg,,"['kaki', 'lin', 'rosybrown', 'darkolivegreen', 'dimgray', 'black']","[[180 151 120]
 [101  73  49]
 [138 108  79]
 [ 56  34  15]]","[180, 151, 120, 101, 73, 49, 138, 108, 79, 56, 34, 15, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/mocassins-ruches-en-cuir-nappa/5D341E_EFX_F0NBL_F_005,Mocassins Ruches En Cuir Nappa Bruyère | Miu Miu,"Ces élégants mocassins en cuir nappa affichent des lignes légères et polyvalentes, empreintes de références vintage. Le logo doré estampé vient sublimer ce modèle, qui s’intègre aussi bien à des looks plus décontractés. ",800.0,"['doré', 'bruyère']",['cuir'],Mocassins,https://www.miumiu.com/content/dam/miumiubkg_products/5/5D3/5D341E/EFXF0NBL/5D341E_EFX_F0NBL_F_005_SLR.jpg,,"['doré', 'bruyère', 'darkolivegreen', 'dimgray', 'black', 'gray']","[[ 81  56  47]
 [123 111 105]
 [ 14   9   8]
 [143 137 130]]","[81, 56, 47, 123, 111, 105, 14, 9, 8, 143, 137, 130, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/sac-a-main-aventure-en-cuir-nappa/5BB169_2BBL_F0316_V_OOO,Sac À Main Aventure En Cuir Nappa Chêne | Miu Miu,"Tiré des archives de Miu Miu, le sac à main Aventure a été revisité en termes de structure, à présent plus légère, et d’attitude, afin de créer un sac classique empreint d’un charme intemporel. Le logo lettres estampé apporte une touche iconique.",3200.0,['chêne'],['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB169/2BBLF0316/5BB169_2BBL_F0316_V_OOO_SLF.jpg,,"['chêne', 'black', 'saddlebrown', 'sienna', 'saddlebrown', 'darkkhaki']","[[ 43  21  14]
 [117  71  47]
 [149 111  72]
 [ 83  45  29]
 [194 158 100]]","[43, 21, 14, 117, 71, 47, 149, 111, 72, 83, 45, 29, 194, 158, 100]"
https://www.miumiu.com/fr/fr/p/accessoire-en-cuir/5NR037_EFX_F0316,Accessoire En Cuir Chêne | Miu Miu,Le design de cet accessoire en cuir offre un style unique à tous les looks. Il est orné du logo estampé qui apporte une touche iconique.,1200.0,['chêne'],['cuir'],Accessoire,https://www.miumiu.com/content/dam/miumiubkg_products/5/5NR/5NR037/EFXF0316/5NR037_EFX_F0316_SLF.jpg,,"['chêne', 'sienna', 'gray', 'darkolivegreen', 'black']","[[137  90  56]
 [158 144 127]
 [ 86  54  32]
 [ 53  32  19]]","[137, 90, 56, 158, 144, 127, 86, 54, 32, 53, 32, 19, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/chemise-en-chambray/GWC123_16UA_F0013_S_OOO,Chemise En Chambray Bleu Saphir | Miu Miu,"Inspirée des années 1950, cette chemise en chambray léger présente une coupe courte, qui évoque la rencontre entre le prêt-à-porter masculin et féminin et l’attitude décontractée de Miu Miu. ",940.0,"['bleu', 'bleu saphir', 'lin']",['lin'],Chemise,https://www.miumiu.com/content/dam/miumiubkg_products/G/GWC/GWC123/16UAF0013/GWC123_16UA_F0013_S_OOO_SLF.jpg,,"['bleu', 'bleu saphir', 'lin', 'steelblue', 'darkslategray', 'darkslateblue', 'midnightblue', 'darkgray']","[[ 87 137 168]
 [ 34  66  92]
 [ 59 103 134]
 [ 14  35  55]
 [139 176 195]]","[87, 137, 168, 34, 66, 92, 59, 103, 134, 14, 35, 55, 139, 176, 195]"
https://www.miumiu.com/fr/fr/p/sac-ivy-en-cuir/5BA281_2CRW_F0002_V_OLN,Sac Ivy En Cuir Noir | Miu Miu,"Ce sac IVY en cuir rehausse un style classique de détails métalliques et de coutures contrastées. Le logo lettres Miu Miu ton sur ton apporte une touche de finition iconique, immédiatement reconnaissable.",1400.0,"['noir', 'sable']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BA/5BA281/2CRWF0002/5BA281_2CRW_F0002_V_OLN_SLF.jpg,,"['noir', 'sable', 'darkslategray', 'dimgray', 'gray', 'darkslategray']","[[ 36  37  41]
 [ 95  93  90]
 [145 140 132]
 [ 62  62  62]]","[36, 37, 41, 95, 93, 90, 145, 140, 132, 62, 62, 62, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/casquette-de-baseball-en-coton/5HC179_2CQ1_F03RF,Casquette De Baseball En Coton Sapin/bleu Royal | Miu Miu,Cette élégante casquette de baseball en coton de style sportif joue avec les couleurs et est agrémentée du logo Miu Miu brodé. ,490.0,['bleu'],['coton'],Casquette,https://www.miumiu.com/content/dam/miumiubkg_products/5/5HC/5HC179/2CQ1F03RF/5HC179_2CQ1_F03RF_SLF.jpg,,"['bleu', 'darkslategray', 'gray', 'dimgray', 'gray']","[[ 31  44  43]
 [142 141 137]
 [ 90  94  91]
 [117 118 115]]","[31, 44, 43, 142, 141, 137, 90, 94, 91, 117, 118, 115, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/lunettes-de-soleil-miu-miu-logo/SMUA53_EZVN_FE60O_C_049,Lunettes De Soleil Miu Miu Logo Verres Indigo | Miu Miu,Les lunettes de soleil Miu Miu réinterprètent les classiques avec une touche glamour. La monture en métal est dotée de verres carrés soulignés par un cerclage fin. Les branches ultra fines sont agrémentées du logo Miu Miu vertical.,390.0,"['vert', 'indigo']",['coton'],Lunettes,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA53/EZVNFE60O/SMUA53_EZVN_FE60O_C_049_SLF.jpg,,"['vert', 'indigo', 'darkgray', 'dimgray', 'darkolivegreen', 'slategray', 'darkslategray']","[[141 159 195]
 [127 112 106]
 [102  80  71]
 [108 122 151]
 [ 64  60  70]]","[141, 159, 195, 127, 112, 106, 102, 80, 71, 108, 122, 151, 64, 60, 70]"
https://www.miumiu.com/fr/fr/p/robe-midi-en-jersey-stretch/MF5707_16T3_F0161_S_OOO,Robe Midi En Jersey Stretch Vert Militaire | Miu Miu,Cette robe en jersey stretch affiche une coupe skinny et un dos nu évoquant les vêtements de sport et de bain. Elle est agrémentée d’une bordure à contraste chromatique et du logo Miu Miu. ,1800.0,['vert'],['jersey'],Robe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MF5/MF5707/16T3F0161/MF5707_16T3_F0161_S_OOO_SLF.jpg,,"['vert', 'gray', 'darkslategray', 'darkslategray']","[[127 122 112]
 [ 47  48  34]
 [ 82  80  71]]","[127, 122, 112, 47, 48, 34, 82, 80, 71, 0, 0, 0, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/porte-cles-en-cuir/5TL529_2CUI_F0237,Porte-clés En Cuir Bleu Pervenche | Miu Miu,"Les éléments uniques de la garde-robe Miu Miu se transforment en accessoires précieux pour les sacs, et se marient dans des combinaisons espiègles et personnelles. Inspiré de la chemise en popeline classique, cet accessoire en cuir ajoute une touche unique au design d’un sac.",490.0,"['bleu', 'lin', 'pervenche']","['lin', 'cuir']",Porte-clés,https://www.miumiu.com/content/dam/miumiubkg_products/5/5TL/5TL529/2CUIF0237/5TL529_2CUI_F0237_SLF.jpg,,"['bleu', 'lin', 'pervenche', 'teal', 'darkslategray', 'black', 'gray', 'darkslategray']","[[ 18 105 147]
 [ 81  79  75]
 [ 21  21  22]
 [148 141 130]
 [ 46  47  49]]","[18, 105, 147, 81, 79, 75, 21, 21, 22, 148, 141, 130, 46, 47, 49]"
https://www.miumiu.com/fr/fr/p/pull-a-col-bateau-en-laine/MMLA85_16WS_F0008_S_OOO,Pull À Col Bateau En Laine Bleu | Miu Miu,Le pull à col bateau classique est revisité dans des proportions qui enveloppent le buste et le transforment en un haut permettant de créer de nouvelles combinaisons de style. ,920.0,['bleu'],['laine'],Pull,https://www.miumiu.com/content/dam/miumiubkg_products/M/MML/MMLA85/16WSF0008/MMLA85_16WS_F0008_S_OOO_SLF.jpg,,"['bleu', 'darkslategray', 'gray', 'darkslategray', 'black', 'dimgray']","[[ 32  32  46]
 [125 117 110]
 [ 73  68  71]
 [ 12  11  16]
 [ 98  92  91]]","[32, 32, 46, 125, 117, 110, 73, 68, 71, 12, 11, 16, 98, 92, 91]"
https://www.miumiu.com/fr/fr/p/t-shirt-ajuste-petit-bateauxmiu-miu-en-jersey-stretch/MJN563_16J8_F0009_S_OOO,T-shirt Ajusté Petit Bateau x miu Miu En Jersey Stretch Blanc | Miu Miu,"La collaboration Petit Bateau X Miu Miu s’inspire des vêtements pour enfants simples et authentiques. Le blanc, symbole d’élégance pure, sublime le design raffiné de ce t-shirt en coton doux, agrémenté d’une délicate bordure à picots et de logos brodés iconiques.",450.0,['blanc'],"['coton', 'jersey']",T-shirt,https://www.miumiu.com/content/dam/miumiubkg_products/M/MJN/MJN563/16J8F0009/MJN563_16J8_F0009_S_OOO_SLF.jpg,,"['blanc', 'gray', 'rosybrown', 'brown', 'gray']","[[120 118 118]
 [186 121 125]
 [155  34  46]
 [145 141 141]]","[120, 118, 118, 186, 121, 125, 155, 34, 46, 145, 141, 141, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/jupe-en-popeline-flammee/MG2425_163M_F0009_S_OOO,Jupe En Popeline Flammée Blanc | Miu Miu,"Cette jupe en popeline au style minimaliste, qui incarne l’essence iconique de Miu Miu, apportera une touche d’élégance authentique à une multitude de looks. ",1400.0,"['blanc', 'lin']",['lin'],Jupe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MG2/MG2425/163MF0009/MG2425_163M_F0009_S_OOO_SLF.jpg,,"['blanc', 'lin', 'gainsboro', 'darkgray', 'silver']","[[232 228 219]
 [178 171 158]
 [203 198 192]]","[232, 228, 219, 178, 171, 158, 203, 198, 192, 0, 0, 0, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/sac-aventure-en-cuir-nappa/5BG310_2BBL_F0NBL_V_OOO,Sac Aventure En Cuir Nappa Bruyère | Miu Miu,"Inspiré du modèle iconique de 2009, le sac Aventure dégage un charme élégant et décontracté. Cette version aux proportions plus grandes est agrémentée de touches raffinées, comme le mousqueton et l’accessoire distinctif. ",3300.0,['bruyère'],['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BG/5BG310/2BBLF0NBL/5BG310_2BBL_F0NBL_V_OOO_SLF.jpg,,"['bruyère', 'darkslategray', 'darkslategray', 'dimgray', 'darkkhaki', 'gray']","[[ 78  59  53]
 [ 50  35  31]
 [119 104  93]
 [182 148  93]
 [142 133 126]]","[78, 59, 53, 50, 35, 31, 119, 104, 93, 182, 148, 93, 142, 133, 126]"
https://www.miumiu.com/fr/fr/p/veste-en-naplak/MPV935_ADNT_F0P9S_S_OOO,Veste En Naplak Bleu Mer | Miu Miu,"Les lignes dynamiques de cette veste zippée sont sublimées par l’éclat du cuir naplak souple, qui lui confère un style sophistiqué, audacieux et féminin. ",4300.0,['bleu'],['cuir'],Veste,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPV/MPV935/ADNTF0P9S/MPV935_ADNT_F0P9S_S_OOO_SLF.jpg,,"['bleu', 'teal', 'lightsteelblue', 'gray', 'darkcyan', 'slategray']","[[ 29 112 151]
 [154 192 216]
 [149 137 121]
 [  4 138 187]
 [ 86 124 144]]","[29, 112, 151, 154, 192, 216, 149, 137, 121, 4, 138, 187, 86, 124, 144]"
https://www.miumiu.com/fr/fr/p/chemise-en-popeline-flammee/MK1932_163M_F0009_S_OOO,Chemise En Popeline Flammée Blanc | Miu Miu,"Cette chemise en popeline est agrémentée d’un double col brodé, qui évoque la mode pour enfant, et joue sur le concept de superposition dissimulée. ",1250.0,"['blanc', 'lin']",['lin'],Chemise,https://www.miumiu.com/content/dam/miumiubkg_products/M/MK1/MK1932/163MF0009/MK1932_163M_F0009_S_OOO_SLF.jpg,,"['blanc', 'lin', 'dimgray', 'rosybrown', 'darkslategray']","[[ 95  94  93]
 [155 148 144]
 [ 62  59  56]]","[95, 94, 93, 155, 148, 144, 62, 59, 56, 0, 0, 0, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/chaussettes-hautes-en-soie/MCZ499_16J2_F0480_S_OOO,Chaussettes Hautes En Soie Gris Ardoise | Miu Miu,"Inspirées du défilé, ces chaussettes hautes en maille de soie côtelée affichent un design unique, qui apportera la touche iconique et expérimentale de l’uniforme Miu Miu à tous vos looks.",350.0,['gris'],['soie'],Chaussettes,https://www.miumiu.com/content/dam/miumiubkg_products/M/MCZ/MCZ499/16J2F0480/MCZ499_16J2_F0480_S_OOO_SLF.jpg,,"['gris', 'black', 'gray', 'darkslategray', 'darkslategray']","[[ 30  29  33]
 [130 125 121]
 [ 84  81  79]
 [ 57  56  58]]","[30, 29, 33, 130, 125, 121, 84, 81, 79, 57, 56, 58, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/sneakers-gymnasium-en-tissu-technique-et-suede/5E428E_71L_F001Z_F_A005,Sneakers Gymnasium En Tissu Technique Et Suède Bleu Baltique/bordeaux | Miu Miu,Ces sneakers ultralégères en tissu technique et suède associent des éléments décontractés à des références sportives. Les bandes multicolores et la semelle avec le logo estampé accentuent le caractère chic et sportif de Miu Miu.,820.0,"['bleu', 'bordeaux']",['coton'],Sneakers,https://www.miumiu.com/content/dam/miumiubkg_products/5/5E4/5E428E/71LF001Z/5E428E_71L_F001Z_F_A005_SLR.jpg,,"['bleu', 'bordeaux', 'black', 'gray', 'darkslategray', 'brown', 'darkslategray']","[[ 12  13  20]
 [123 120 119]
 [ 80  44  47]
 [165  48  51]
 [ 40  40  53]]","[12, 13, 20, 123, 120, 119, 80, 44, 47, 165, 48, 51, 40, 40, 53]"
https://www.miumiu.com/fr/fr/p/sac-wander-en-cuir-nappa-matelasse/5BC125_2IBS_F0F6W_V_OOF,Sac Wander En Cuir Nappa Matelassé Fuchsia/blanc | Miu Miu,"Confectionné en cuir nappa matelassé souple, le sac Wander affiche une forme iconique, revisitée avec un passepoil de couleur contrastante sur les bords, qui lui confère un caractère sportif et polyvalent. ",2250.0,"['blanc', 'fuchsia']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BC/5BC125/2IBSF0F6W/5BC125_2IBS_F0F6W_V_OOF_SLF.jpg,,"['blanc', 'fuchsia', 'mediumvioletred', 'hotpink', 'brown', 'palevioletred', 'whitesmoke']","[[181  42 104]
 [244 115 165]
 [140  23  74]
 [221  75 137]
 [245 246 239]]","[181, 42, 104, 244, 115, 165, 140, 23, 74, 221, 75, 137, 245, 246, 239]"
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB172_2IBP_F0967_V_OWO,Sac Beau En Cuir Noir/blanc | Miu Miu,"Les anses et le passepoil de couleur contrastante du sac Beau soulignent les lignes de l’accessoire, mettant en valeur l’évolution sportive et fonctionnelle d’une véritable icône du style Miu Miu.",2750.0,"['noir', 'blanc']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB172/2IBPF0967/5BB172_2IBP_F0967_V_OWO_SLF.jpg,,"['noir', 'blanc', 'darkslategray', 'gray', 'darkslategray', 'lightgray', 'darkolivegreen']","[[ 42  40  43]
 [123 119 115]
 [ 73  70  69]
 [216 209 200]
 [117  93  60]]","[42, 40, 43, 123, 119, 115, 73, 70, 69, 216, 209, 200, 117, 93, 60]"
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB173_2IBP_F03XH_V_OWM,Sac Beau En Cuir Bois De Bruyère/blanc | Miu Miu,"Ce sac Beau à la forme allongée et distinctive est agrémenté d’anses et d’un passepoil de couleur contrastante, qui lui confèrent un esprit sportif polyvalent, parfait avec un look audacieux et féminin. ",2650.0,"['blanc', 'bruyère']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB173/2IBPF03XH/5BB173_2IBP_F03XH_V_OWM_SLF.jpg,,"['blanc', 'bruyère', 'darkolivegreen', 'gray', 'darkslategray', 'black', 'darkkhaki']","[[ 89  71  68]
 [133 118 108]
 [ 59  40  35]
 [ 27  20  17]
 [195 161  99]]","[89, 71, 68, 133, 118, 108, 59, 40, 35, 27, 20, 17, 195, 161, 99]"
https://www.miumiu.com/fr/fr/p/sac-wander-en-cuir/5BC125_2IBP_F03XH_V_OWF,Sac Wander En Cuir Bois De Bruyère/blanc | Miu Miu,"Le sac Wander est revisité dans cette version en cuir souple et lisse, agrémentée d’un passepoil contrastant qui dégage une élégance sportive et une polyvalence contemporaine. ",2250.0,"['blanc', 'bruyère']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BC/5BC125/2IBPF03XH/5BC125_2IBP_F03XH_V_OWF_SLF.jpg,,"['blanc', 'bruyère', 'darkslategray', 'dimgray', 'gray', 'black']","[[ 82  64  62]
 [110  96  92]
 [153 143 138]
 [ 47  33  29]]","[82, 64, 62, 110, 96, 92, 153, 143, 138, 47, 33, 29, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB117_2IBP_F03XH_V_MLN,Sac Beau En Cuir Bois De Bruyère/blanc | Miu Miu,"Les anses et le passepoil de couleur contrastante du sac Beau soulignent les lignes de l’accessoire, mettant en valeur l’évolution sportive et fonctionnelle d’une véritable icône du style Miu Miu. ",2950.0,"['blanc', 'bruyère']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB117/2IBPF03XH/5BB117_2IBP_F03XH_V_MLN_SLF.jpg,,"['blanc', 'bruyère', 'darkslategray', 'gainsboro', 'gray', 'darkolivegreen']","[[ 69  51  48]
 [233 228 222]
 [129 116 109]
 [ 96  80  74]]","[69, 51, 48, 233, 228, 222, 129, 116, 109, 96, 80, 74, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB117_2IBP_F0RXG_V_MLN,Sac Beau En Cuir Gris Marbre / Blanc | Miu Miu,"Les anses et le passepoil de couleur contrastante du sac Beau soulignent les lignes de l’accessoire, mettant en valeur l’évolution sportive et fonctionnelle d’une véritable icône du style Miu Miu. ",2950.0,"['blanc', 'gris']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB117/2IBPF0RXG/5BB117_2IBP_F0RXG_V_MLN_SLF.jpg,,"['blanc', 'gris', 'gainsboro', 'sienna', 'peru', 'darkslategray', 'dimgray']","[[232 228 219]
 [126 100  65]
 [174 142  88]
 [ 65  60  53]
 [ 93  92  90]]","[232, 228, 219, 126, 100, 65, 174, 142, 88, 65, 60, 53, 93, 92, 90]"
https://www.miumiu.com/fr/fr/p/sac-arcadie-en-cuir-nappa-matelasse/5BB142_2IBS_F031W_V_OON,Sac Arcadie En Cuir Nappa Matelassé Cognac/blanc | Miu Miu,"L’essence iconique du sac Arcadie est sublimée dans cette version en cuir nappa matelassé avec un passepoil contrastant, qui dégage élégance et décontraction. ",2450.0,"['blanc', 'cognac']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB142/2IBSF031W/5BB142_2IBS_F031W_V_OON_SLF.jpg,,"['blanc', 'cognac', 'darkolivegreen', 'sienna', 'beige', 'rosybrown', 'sienna']","[[ 90  56  36]
 [147 105  79]
 [236 233 224]
 [165 140 122]
 [122  82  57]]","[90, 56, 36, 147, 105, 79, 236, 233, 224, 165, 140, 122, 122, 82, 57]"
https://www.miumiu.com/fr/fr/p/sac-wander-en-cuir-nappa-matelasse/5BC125_2IBS_F031W_V_OOF,Sac Wander En Cuir Nappa Matelassé Cognac/blanc | Miu Miu,"Confectionné en cuir nappa matelassé souple, le sac Wander affiche une forme iconique, revisitée avec un passepoil de couleur contrastante sur les bords, qui lui confère un caractère sportif et polyvalent. ",2250.0,"['blanc', 'cognac']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BC/5BC125/2IBSF031W/5BC125_2IBS_F031W_V_OOF_SLF.jpg,,"['blanc', 'cognac', 'gainsboro', 'gray', 'darkslategray', 'rosybrown']","[[231 227 218]
 [137 116 102]
 [ 72  44  28]
 [165 143 127]]","[231, 227, 218, 137, 116, 102, 72, 44, 28, 165, 143, 127, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/sac-wander-en-cuir-nappa-matelasse/5BC125_2IBS_F0F6W_V_OOF,Sac Wander En Cuir Nappa Matelassé Fuchsia/blanc | Miu Miu,"Confectionné en cuir nappa matelassé souple, le sac Wander affiche une forme iconique, revisitée avec un passepoil de couleur contrastante sur les bords, qui lui confère un caractère sportif et polyvalent. ",2250.0,"['blanc', 'fuchsia']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BC/5BC125/2IBSF0F6W/5BC125_2IBS_F0F6W_V_OOF_SLF.jpg,,"['blanc', 'fuchsia', 'mediumvioletred', 'hotpink', 'brown', 'palevioletred', 'whitesmoke']","[[181  42 104]
 [244 115 165]
 [140  23  74]
 [221  75 137]
 [245 246 239]]","[181, 42, 104, 244, 115, 165, 140, 23, 74, 221, 75, 137, 245, 246, 239]"
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB172_2IBP_F0967_V_OWO,Sac Beau En Cuir Noir/blanc | Miu Miu,"Les anses et le passepoil de couleur contrastante du sac Beau soulignent les lignes de l’accessoire, mettant en valeur l’évolution sportive et fonctionnelle d’une véritable icône du style Miu Miu.",2750.0,"['noir', 'blanc']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB172/2IBPF0967/5BB172_2IBP_F0967_V_OWO_SLF.jpg,,"['noir', 'blanc', 'darkslategray', 'gray', 'darkslategray', 'lightgray', 'darkolivegreen']","[[ 42  40  43]
 [123 119 115]
 [ 73  70  69]
 [216 209 200]
 [117  93  60]]","[42, 40, 43, 123, 119, 115, 73, 70, 69, 216, 209, 200, 117, 93, 60]"
